,0,1
{5F24255E-DACB-4FA1-A445-E084F631A843},0.9999998382424766,0.0000001617575233
{23756338-4E29-4F92-ADE0-F0375321FB8B},0.9999294449985056,0.0000705550014944
{3E50801D-9DBB-43DE-8D32-31CFA88C74D9},0.9998781445069489,0.0001218554930512
{17BCC54F-1E19-448D-9C23-35BA8DE0E5A6},0.9999999864722653,0.0000000135277347
{098FDC08-ACCB-4D67-8052-59E167196DBC},0.9999268736365582,0.0000731263634418
{016DDF49-2218-4073-A5F4-32396D0D4B70},0.9999991440729045,0.0000008559270956
{49C1A404-F372-44BE-9951-737139C7D40C},0.9999998207660795,0.0000001792339204
{D50E0D03-56E2-439A-ABDA-D9CC3887DE1B},0.9999139082903827,0.0000860917096173
{1E2B3656-E2CD-4DA9-8CEF-FDE70664643B},0.9999964549094642,0.0000035450905358
{13B67BCB-AFCE-4100-AD2B-76EF178BA228},0.9999965844882998,0.0000034155117003
{506A3984-80F8-434B-9AF1-F87B23B51DD0},0.9999998605174345,0.0000001394825655
{F406FF30-EF5D-4699-A2DD-3AD6B5EBDA4C},0.9998820968240772,0.0001179031759227
{789DD6CC-C872-4343-968C-A677800EF207},0.9998361658870386,0.0001638341129614
{49C1A404-F372-44BE-9951-737139C7D40C},0.9999999976582841,0.0000000023417159
{8A974AA4-B09C-4D0E-98CC-AA3CFE105110},0.9999996364524369,0.0000003635475631
{05F3D0A6-EAC3-472F-A591-D2D21D7A91B2},0.9998731157148154,0.0001268842851846
{4E587C5B-ADE5-4C46-879D-E3C8701DC462},0.9999992765473346,0.0000007234526655
{DE865460-B5D6-4EBC-9369-82A8D247E670},0.9999915481691360,0.0000084518308640
{73066CBF-50D6-490D-9CA2-ECD488823BE1},0.9999923150565134,0.0000076849434866
{098FDC08-ACCB-4D67-8052-59E167196DBC},0.9999942125609866,0.0000057874390134
{01D12FD6-AEA6-4466-AE79-76F867A128B8},0.9999964656951710,0.0000035343048291
{789DD6CC-C872-4343-968C-A677800EF207},0.9999943952342680,0.0000056047657319
{C7196F09-439A-4BC9-A8ED-E968F3E85DBF},0.9999776108652897,0.0000223891347103
{3472700A-A004-4714-9895-32233BC3C3E8},0.9999932822754316,0.0000067177245683
{536BD7C0-FAE6-447B-ABAA-BC8B8533D10B},0.9999994967653028,0.0000005032346973
{5BBFCFBA-27A6-46AB-9440-06FB025C2EEE},0.9999902424527232,0.0000097575472768
{7C6DD972-8AE9-4791-A6AA-39A210F90A0B},0.9999984275916584,0.0000015724083417
{2BD8059B-15AD-47B8-AF98-D56A2E365128},0.9999991018792342,0.0000008981207657
{4E587C5B-ADE5-4C46-879D-E3C8701DC462},0.9999985266544346,0.0000014733455655
{F90D11E4-E648-4EFA-A727-61B418AEF7A2},0.9999935514835417,0.0000064485164582
{3E50801D-9DBB-43DE-8D32-31CFA88C74D9},0.9999960453727058,0.0000039546272942
{BB2B9A3E-3DFB-4814-A88B-74F7776D5EBD},0.9999987332784134,0.0000012667215866
{56F3F47B-4887-45CD-8B4B-1AD5231F72B8},0.9999999972826449,0.0000000027173552
{4E587C5B-ADE5-4C46-879D-E3C8701DC462},0.9999862522239721,0.0000137477760280
{8D023A92-A0ED-4CD9-90DA-F65586B38092},0.9999999981376897,0.0000000018623103
{789DD6CC-C872-4343-968C-A677800EF207},0.9999975474534514,0.0000024525465486
{BA5FAC6B-3B2D-414F-9BAA-4394CB7AE766},0.9999965484009643,0.0000034515990357
